x,y,lon,lat,conc
527860,183860,-0.1577450834412645,51.53916963055512,9.582012
527880,183860,-0.15745685825185932,51.539165104904896,9.598709
527900,183860,-0.15716863313706259,51.53916057854637,9.624832
527920,183860,-0.1568804080968853,51.539156051479544,9.677622
527940,183860,-0.1565921831313388,51.53915152370442,10.38155
527960,183860,-0.1563039582404364,51.539146995220996,10.07185
527980,183860,-0.15601573342418792,51.53914246602928,9.740615
528000,183860,-0.1557275086826047,51.53913793612926,9.858411
528020,183860,-0.15543928401570006,51.53913340552096,9.743342
528040,183860,-0.1551510594234846,51.539128874204344,9.81684
528060,183860,-0.1548628349059696,51.53912434217944,9.825198
528080,183860,-0.15457461046316692,51.53911980944625,9.814924
528100,183860,-0.15428638609508785,51.53911527600474,9.827015
528120,183860,-0.15399816180174491,51.539110741854955,9.729243
528140,183860,-0.15370993758314835,51.53910620699688,9.720695
528160,183860,-0.15342171343931146,51.5391016714305,9.721891
528180,183860,-0.1531334893702436,51.539097135155835,9.729883
528200,183860,-0.15284526537595816,51.53909259817287,9.745625
528220,183860,-0.15255704145646562,51.53908806048161,9.799994
528240,183860,-0.15226881761177902,51.53908352208206,9.780765
528260,183860,-0.15198059384190807,51.53907898297422,9.822239
528280,183860,-0.15169237014686493,51.539074443158086,9.763047
528300,183860,-0.15140414681636558,51.53906990270527,9.759048
528320,183860,-0.1511159237469859,51.539065361590595,9.760335
528340,183860,-0.1508277007527171,51.53906081976814,9.766002
528360,183860,-0.15053947783356975,51.539056277237904,9.779681
528380,183860,-0.15025125498955727,51.53905173399989,9.893963
528400,183860,-0.14996303222069024,51.5390471900541,9.793892
528420,183860,-0.14967480952697898,51.53904264540054,9.806992
528440,183860,-0.14938658690843798,51.53903810003919,9.826432
528460,183860,-0.14909836436507634,51.53903355397007,9.81588
528480,183860,-0.14881014189690664,51.53902900719319,9.841669
528500,183860,-0.14852191950394106,51.53902445970852,10.12398
528520,183860,-0.1482336971861907,51.539019911516085,9.859897
528540,183860,-0.14794547494366686,51.53901536261587,9.862845
528560,183860,-0.14765725277638142,51.53901081300789,9.909157
528580,183860,-0.1473690306843466,51.539006262692126,10.62848
